IdAutor,IdDocumento,NomeAutor,AnoLegislativo,CodOriginalidade,DtEntradaSistema,DtPublicacao,Ementa,IdNatureza,NroLegislativo
1000000083,1000173262,Marco Vinholi,2017,1000173262 161017 1319,2017-10-16T00:00:00-02:00,2017-10-18T00:00:00-02:00,"Declara de utilidade pública a ""Associação São Pio de Pietrelcina e João Paulo II, na Capital.",1,958
418,1000173472,Ana do Carmo,2017,1000173472 171017 1244,2017-10-17T00:00:00-02:00,2017-10-21T00:00:00-02:00,"Institui a Política Estadual para a População Migrante, a ser implementada de forma transversal às políticas e serviços públicos, sob articulação da Secretaria Estadual da Justiça e da Defesa da Cidadania do Estado.",1,975
12394,1000173472,Carlos Bezerra Jr.,2017,1000173472 171017 1244,2017-10-17T00:00:00-02:00,2017-10-21T00:00:00-02:00,"Institui a Política Estadual para a População Migrante, a ser implementada de forma transversal às políticas e serviços públicos, sob articulação da Secretaria Estadual da Justiça e da Defesa da Cidadania do Estado.",1,975
12420,1000173472,Leci Brandão,2017,1000173472 171017 1244,2017-10-17T00:00:00-02:00,2017-10-21T00:00:00-02:00,"Institui a Política Estadual para a População Migrante, a ser implementada de forma transversal às políticas e serviços públicos, sob articulação da Secretaria Estadual da Justiça e da Defesa da Cidadania do Estado.",1,975
13091,1000173472,Márcia Lia,2017,1000173472 171017 1244,2017-10-17T00:00:00-02:00,2017-10-21T00:00:00-02:00,"Institui a Política Estadual para a População Migrante, a ser implementada de forma transversal às políticas e serviços públicos, sob articulação da Secretaria Estadual da Justiça e da Defesa da Cidadania do Estado.",1,975
232,1000173539,Roberto Morais,2017,1000173539 171017 1328,2017-10-17T00:00:00-02:00,2017-10-18T00:00:00-02:00,"Dá a denominação de ""Bráulio Bernardes"" à rotatória localizada no km 188 + 900 m, da Rodovia Geraldo Barros - SP 304, em São Pedro.",1,959
10597,1000173552,Edson Giriboni,2017,1000173552 171017 1358,2017-10-17T00:00:00-02:00,2017-10-19T00:00:00-02:00,"Declara de utilidade pública a ""AERFAC - Associação Educacional e Recreativa FACMOL"", em Pereira Barreto.",1,961
13092,1000173612,Márcio Camargo,2017,1000173612 171017 1709,2017-10-17T00:00:00-02:00,2017-11-23T00:00:00-02:00,"Institui o ""Dia Estadual do Neuropsicopedagogo"".",1,1053
32,1000012136,Celino Cardoso,2016,1000012136 081116 1823,2016-11-08T00:00:00-02:00,2016-11-10T00:00:00-02:00,Classifica Mairiporã como Município de Interesse Turístico.,1,818
32,1000012146,Celino Cardoso,2016,1000012146 081116 1851,2016-11-08T00:00:00-02:00,2016-11-11T00:00:00-02:00,"Determina que pessoas feridas em acidentes de transito e outros acidentes, sejam levadas pelo Corpo de Bombeiros, ou assemelhado, para hospitais conveniados aos seus planos de saúde.",1,819
12380,1000012169,Itamar Borges,2016,1000012169 081116 1947,2016-11-08T00:00:00-02:00,2016-11-18T00:00:00-02:00,"Declara de utilidade pública a ""Associação Catanduvense de Esportes"", em Catanduva.",1,833
11155,1000012179,Hélio Nishimoto,2016,1000012179 091116 1055,2016-11-09T00:00:00-02:00,2016-11-11T00:00:00-02:00,"Institui a ""Semana de Prevenção e Conscientização sobre os Malefícios do Gás Radônio"".",1,820
11155,1000012180,Hélio Nishimoto,2016,1000012180 091116 1101,2016-11-09T00:00:00-02:00,2016-11-11T00:00:00-02:00,"Institui a ""Semana de Conscientização e Orientação sobre Reciclagem e Descarte de Produtos Eletroeletrônicos"" no Estado.",1,821
11155,1000012181,Hélio Nishimoto,2016,1000012181 091116 1107,2016-11-09T00:00:00-02:00,2016-11-11T00:00:00-02:00,"Institui o programa e o selo ""São Paulo pela Vida"".",1,822
1000000082,1000175081,Junior Aprillanti,2017,1000175081 191017 1711,2017-10-18T00:00:00-02:00,2017-10-21T00:00:00-02:00,Torna obrigatório aos Oficiais Registradores de Imóveis a fornecerem anualmente aos municípios listagem contendo todas as informações cadastrais de todos imóveis matriculados na sua circunscrição imobiliária  a fim de manter o cadastro imobiliário municipal de forma organizada e atualizada.,1,973
105,1000175241,Governador,2017,,2017-10-19T00:00:00-02:00,2017-10-19T00:00:00-02:00,Extingue o Fundo Estadual de Eletrificação Rural - FEER.,2,29
12394,1000175261,Carlos Bezerra Jr.,2017,1000175261 191017 1505,2017-10-19T00:00:00-02:00,2017-10-20T00:00:00-02:00,"Dá a denominação de ""Delegado de Polícia Dr. Evandro Evaldir de Assis Lima"" à Delegacia de Polícia de Ribeirão Pires.",1,969
10621,1000177379,Rita Passos,2017,1000177379 241017 1634,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,Torna obrigatória a destinação de parte da receita oriunda das multas de trânsito para ações de saúde.,1,992
24,1000177720,Vitor Sapienza,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
31,1000177720,Vaz de Lima,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
32,1000177720,Celino Cardoso,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
39,1000177720,Aldo Demarchi,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
40,1000177720,Léo Oliveira,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
50,1000177720,José Zico Prado,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
52,1000177720,Abelardo Camarinha,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
58,1000177720,Roque Barbiere,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
64,1000177720,Roberto Engler,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
67,1000177720,Célia Leão,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
68,1000177720,Edmir Chedid,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
78,1000177720,Estevam Galvão,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
94,1000177720,Campos Machado,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
137,1000177720,Antonio Salim Curiati,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
180,1000177720,Rafael Silva,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
197,1000177720,Jorge Caruso,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
202,1000177720,João Caramez,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
225,1000177720,Pedro Tobias,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
232,1000177720,Roberto Morais,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
234,1000177720,Milton Vieira,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
236,1000177720,Luiz Carlos Gondim,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
268,1000177720,Barros Munhoz,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
418,1000177720,Ana do Carmo,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
423,1000177720,Beth Sahão,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
431,1000177720,Enio Tatto,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
434,1000177720,Analice Fernandes,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
436,1000177720,Maria Lúcia Amary,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
440,1000177720,Adilson Rossi,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
442,1000177720,Afonso Lobato,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
454,1000177720,Rogério Nogueira,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
4928,1000177720,Carlos Neder,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10588,1000177720,André Soares,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10592,1000177720,Carlos Giannazi,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10595,1000177720,Davi Zaia,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10596,1000177720,Ed Thomas,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10597,1000177720,Edson Giriboni,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10599,1000177720,Feliciano Filho,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10600,1000177720,Fernando Capez,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
10601,1000177720,Chico Sardelli,2017,,2017-10-25T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Classifica como de Interesse Turístico os Municípios de Altinópolis, Araraquara, Araras, Areias, Cabreúva, Campina do Monte Alegre, Cardoso, Cruzeiro, Itapuí, Itupeva, Jaú, Lençóis Paulista, Limeira, Lins, Mairiporã, Mira Estrela, Mogi das Cruzes, Nazaré Paulista, Novo Horizonte, Rancharia, Registro, Riolândia, Rosana, Santa Branca, Santa Cruz do Rio Pardo, Santo Expedito, São Simão, Tabatinga, Tambaú, Uchôa e Votuporanga.",1,987
